3 4 
3.3139694184643848e-01 1.8849805846738582e-01 1.3027614828871778e-01 2.4120365673439303e-01
1.2008829699950913e-01 5.9658490392868002e-01 8.1726712422821868e-01 2.4680147227373378e-01
8.7655109019148914e-01 2.4992582208793729e-01 7.6437098788827729e-01 2.3306556953309379e-01
6.6731604481823603e-01 8.9286583021577459e-01 3.1809360671776360e-01 2.7892930145877931e-01
